location,forecast_date,target_end_date,horizon,actual,season,tfp_point,tfp_mae,tfp_wis,tfp_cov90,umass_point,umass_mae,umass_wis,umass_cov90,cdc_point,cdc_mae,cdc_wis,cdc_cov90,naive_point,naive_mae,naive_wis,naive_cov90,snaive_point,snaive_mae,snaive_wis,snaive_cov90
01,2024-11-23,2024-11-30,1,65.0,2024-2025,56.549168302387265,8.450831697612735,20.26194161416888,1,65.04455172,0.04455172000000118,17.079885475897434,1.0,59.0,6.0,19.342879727564103,1,50.0,15.0,22.769651762820512,1,84.0,19.0,12.411613701923079,1
01,2024-11-23,2024-12-07,2,102.0,2024-2025,61.512934011671085,40.487065988328915,36.274579653934566,1,77.55034656,24.449653440000006,28.761522890769232,1.0,70.0,32.0,32.2220983974359,1,50.0,52.0,42.00679230769231,1,84.0,18.0,25.80543173076923,1
01,2024-11-23,2024-12-14,3,193.0,2024-2025,67.62203365350663,125.37796634649337,88.29090220376611,1,84.85361892,108.14638108,77.04112255,1.0,88.0,105.0,75.074634375,1,50.0,143.0,99.84563958333335,1,84.0,109.0,77.574634375,1
01,2024-11-30,2024-12-07,1,102.0,2024-2025,74.50041232876713,27.499587671232874,26.597516801238147,1,67.85825087,34.141749129999994,29.78299617939102,1.0,68.0,34.0,29.706215400641025,1,65.0,37.0,31.331215400641025,1,110.0,8.0,13.22485322115385,1
01,2024-11-30,2024-12-14,2,193.0,2024-2025,81.30920460273973,111.69079539726027,77.16056936793116,1,77.84152472,115.15847528,79.61684261820513,1.0,78.0,115.0,79.50458929487179,1,65.0,128.0,88.71292262820513,1,110.0,83.0,58.74106365384615,1
01,2024-11-30,2024-12-21,3,432.0,2024-2025,104.48439361958903,327.515606380411,247.6023078745263,0,84.85496516,347.14503484,264.7780577766667,0.0,85.0,347.0,264.6511522916666,0,65.0,367.0,283.503110625,0,110.0,322.0,242.77615229166668,0
01,2024-12-07,2024-12-14,1,193.0,2024-2025,113.23175337519623,79.76824662480377,55.06799614370749,1,85.0546394,107.9453606,74.62867435128204,1.0,85.0,108.0,74.66737725961538,1,102.0,91.0,62.625710592948714,1,143.0,50.0,37.375390080128206,1
01,2024-12-07,2024-12-21,2,432.0,2024-2025,138.12442296263737,293.87557703736263,223.13248202307693,0,96.21978793,335.78021207,260.6517604773398,0.0,92.0,340.0,264.69572391025645,0,102.0,330.0,255.1123905769231,0,143.0,289.0,218.86635211538464,0
01,2024-12-07,2024-12-28,3,661.0,2024-2025,148.58800481297646,512.4119951870235,424.82908517923096,0,102.167556,558.832444,469.315348625,0.0,101.0,560.0,470.43425645833327,0,102.0,559.0,469.47592312500007,0,143.0,518.0,430.1842564583333,0
01,2024-12-14,2024-12-21,1,432.0,2024-2025,216.00687515592514,215.99312484407486,158.21552417143107,0,137.2202342,294.7797658,226.92516912948722,0.0,136.0,296.0,227.99287405448717,0,193.0,239.0,178.11787405448717,0,269.0,163.0,116.26263366987179,0
01,2024-12-14,2024-12-28,2,661.0,2024-2025,230.8819150902287,430.1180849097713,351.25985015391547,0,148.0383097,512.9616903,430.6516386528847,0.0,141.0,520.0,437.39668544871785,0,193.0,468.0,387.5633521153846,0,269.0,392.0,314.73001878205133,0
01,2024-12-14,2025-01-04,3,684.0,2024-2025,240.69559445707276,443.30440554292727,358.81868677030525,0,153.2011817,530.7988183,442.66749899583334,0.0,151.0,533.0,444.7769647916666,0,193.0,491.0,404.52696479166667,0,269.0,415.0,331.69363145833336,0
01,2024-12-21,2024-12-28,1,661.0,2024-2025,433.2094409654104,227.7905590345896,167.90502902738342,0,257.0207497,403.9792503,325.15574299583335,0.0,258.0,403.0,324.2172947916667,0,432.0,229.0,168.86250312500002,0,318.0,343.0,266.7172947916667,0
01,2024-12-21,2025-01-04,2,684.0,2024-2025,454.5787853236964,229.42121467630358,168.06604078540698,0,271.9736062,412.0263938,327.23203989166666,0.0,259.0,425.0,339.66507916666666,0,432.0,252.0,185.9409125,0,318.0,366.0,283.12341250000003,0
01,2024-12-21,2025-01-11,3,473.0,2024-2025,444.58515122463405,28.414848775365954,30.384877563709395,1,272.0444593,200.95554069999997,144.4007915958333,0.0,245.0,228.0,165.81098854166666,0,432.0,41.0,36.52828020833333,1,318.0,155.0,110.40744687499999,1
01,2024-12-28,2025-01-04,1,684.0,2024-2025,631.5436007692308,52.45639923076919,43.573014038461515,1,513.1597017,170.84029829999997,125.47164568685895,1.0,441.0,243.0,181.43635426282052,0,661.0,23.0,27.811674775641034,1,348.0,336.0,257.60710746794877,0
01,2024-12-28,2025-01-11,2,473.0,2024-2025,626.8774031076923,153.87740310769232,105.05816118333333,0,509.3994511,36.39945110000002,12.276441973397432,1.0,427.0,46.0,41.44340628205127,1,661.0,188.0,137.7589832051282,0,348.0,125.0,93.4068678205128,1
01,2024-12-28,2025-01-18,3,488.0,2024-2025,628.2852657556923,140.2852657556923,88.49838926587181,0,497.8004229,9.800422900000001,18.410927904166666,1.0,377.0,111.0,83.89563458333333,1,661.0,173.0,119.85000958333335,0,348.0,140.0,104.43730125000002,1
01,2025-01-04,2025-01-11,1,473.0,2024-2025,605.1176124808966,132.11761248089658,82.9263840121413,0,590.9220889,117.92208889999995,69.32234058044868,0.0,597.0,124.0,75.14700538461541,0,684.0,211.0,158.52200538461543,0,226.0,247.0,184.78482589743592,0
01,2025-01-04,2025-01-18,2,488.0,2024-2025,597.8264172297504,109.8264172297504,57.59250420415182,0,508.9272899,20.927289900000005,16.48848947596153,1.0,509.0,21.0,16.47334153846153,1,684.0,196.0,140.175521025641,0,226.0,262.0,195.6819312820513,0
01,2025-01-04,2025-01-25,3,626.0,2024-2025,593.9075466853388,32.09245331466116,39.53411554544146,1,441.3067291,184.69327090000002,140.22135355416665,1.0,428.0,198.0,149.64695333333333,1,684.0,58.0,14.642369999999998,1,226.0,400.0,303.9540366666667,0
01,2025-01-11,2025-01-18,1,488.0,2024-2025,393.6568149797571,94.34318502024291,76.97078437331307,1,664.198146,176.19814599999995,122.0166874647435,0.0,582.0,94.0,43.24346421474356,0,473.0,15.0,29.364746266025648,1,169.0,319.0,239.8984001121795,0
01,2025-01-11,2025-01-25,2,626.0,2024-2025,374.95421081781376,251.04578918218624,188.8906770168691,1,610.6481065,15.35189349999996,31.570553174679464,1.0,477.0,149.0,116.6082430128205,1,473.0,153.0,119.44157634615385,1,169.0,457.0,347.99901224358973,0
01,2025-01-11,2025-02-01,3,734.0,2024-2025,357.8333331025101,376.1666668974899,282.8565690021796,0,525.264598,208.73540200000002,159.84303412500003,1.0,409.0,325.0,242.34962437500005,0,473.0,261.0,196.86379104166664,1,169.0,565.0,437.4681660416666,0
01,2025-01-18,2025-01-25,1,626.0,2024-2025,426.9722540221216,199.0277459778784,151.84968636574078,1,327.7937813,298.2062187,222.10110454391028,1.0,328.0,298.0,221.9550329647436,1,488.0,138.0,108.62169963141025,1,140.0,486.0,372.8285105288462,0
01,2025-01-18,2025-02-01,2,734.0,2024-2025,422.79425200100553,311.20574799899447,232.29744079415957,1,274.8324595,459.1675405,347.63786449839745,0.0,319.0,415.0,312.6718949358974,0,488.0,246.0,186.11003596153844,1,140.0,594.0,462.5629205769231,0
01,2025-01-18,2025-02-08,3,660.0,2024-2025,424.631089474007,235.368910525993,179.56801724757835,1,224.9056218,435.0943782,327.2574633666667,0.0,247.0,413.0,309.76608062500003,0,488.0,172.0,134.68170562499998,1,140.0,520.0,394.47441395833334,0
01,2025-02-01,2025-02-08,1,660.0,2024-2025,636.3860569478909,23.613943052109107,43.30197487437962,1,488.1565553,171.84344470000002,136.2355803323718,1.0,499.0,161.0,128.55480700320513,1,734.0,74.0,16.942050592948718,1,109.0,551.0,415.12624931089744,0
01,2025-02-01,2025-02-15,2,415.0,2024-2025,648.0144274143921,233.01442741439212,156.94493274648477,0,408.4525841,6.547415899999976,36.951877223397425,1.0,465.0,50.0,19.836619294871795,1,734.0,319.0,239.34777314102573,0,109.0,306.0,232.58251673076924,1
01,2025-02-01,2025-02-22,3,286.0,2024-2025,649.1060794116129,363.1060794116129,276.086052561129,0,355.2154959,69.21549590000001,19.222080795833325,1.0,401.0,115.0,38.31772645833332,0,734.0,448.0,357.4427264583333,0,109.0,177.0,142.67939312500002,1
01,2025-02-08,2025-02-15,1,415.0,2024-2025,555.6264174556212,140.6264174556212,68.93911171227802,0,611.2971914,196.29719139999997,122.29027007564105,0.0,588.0,173.0,99.96379498397435,0,660.0,245.0,168.9637949839744,0,120.0,295.0,222.34967639423076,1
01,2025-02-08,2025-02-22,2,286.0,2024-2025,546.7007678816568,260.7007678816568,178.02601223274166,0,546.3942577,260.3942577,177.73227330865384,0.0,505.0,219.0,138.06277634615384,0,660.0,374.0,286.6044430128206,0,120.0,166.0,135.50816096153847,1
01,2025-02-08,2025-03-01,3,329.0,2024-2025,543.2542778598817,214.25427785988165,127.53044065738659,0,490.2116955,161.21169550000002,76.69796589583335,0.0,426.0,97.0,22.13009104166667,1,660.0,331.0,239.41175770833334,0,120.0,209.0,165.02967437499998,1
01,2025-02-15,2025-02-22,1,286.0,2024-2025,334.8192985056345,48.81929850563449,21.8470404876082,1,520.1938016,234.19380160000003,155.9723324147436,0.0,487.0,201.0,124.16160588141024,0,415.0,129.0,55.161605881410246,0,87.0,199.0,153.46402895833333,1
01,2025-02-15,2025-03-01,2,329.0,2024-2025,318.59250582067614,10.407494179323862,43.82007015270292,1,474.4391775,145.43917750000003,64.69187273237183,0.0,422.0,93.0,21.523814807692307,1,415.0,86.0,20.554455833333332,1,87.0,242.0,181.95944942307696,1
01,2025-02-15,2025-03-08,3,314.0,2024-2025,308.2032962238119,5.79670377618811,44.96095527241956,1,428.1685051,114.1685051,28.763322970833332,1.0,356.0,42.0,29.089132708333338,1,415.0,101.0,23.390382708333334,1,87.0,227.0,173.68054937499997,1
01,2025-02-22,2025-03-01,1,329.0,2024-2025,234.06095847127554,94.93904152872446,88.27062702917074,1,301.5322414,27.467758600000025,49.909867751282064,1.0,301.0,28.0,50.19816517628205,1,286.0,43.0,58.32316517628205,1,81.0,248.0,182.9082344871795,1
01,2025-02-22,2025-03-08,2,314.0,2024-2025,226.41937585589096,87.58062414410904,86.30195489776047,1,268.5559576,45.4440424,62.831703158974356,1.0,248.0,66.0,73.9661801923077,1,286.0,28.0,53.38284685897437,1,81.0,233.0,173.70451192307692,1
01,2025-02-22,2025-03-15,3,272.0,2024-2025,216.69980335369038,55.300196646309615,71.3551350584177,1,235.0693467,36.93065329999999,61.40496574583333,1.0,201.0,71.0,79.85919520833333,1,286.0,14.0,37.923361875000005,1,81.0,191.0,148.19978375000002,1
