method,origin,horizon,actual,point,q0_01,q0_025,q0_05,q0_10,q0_15,q0_20,q0_25,q0_30,q0_35,q0_40,q0_45,q0_50,q0_55,q0_60,q0_65,q0_70,q0_75,q0_80,q0_85,q0_90,q0_95,q0_975,q0_99,cov_50,cov_80,cov_90,cov_95,wis,domain,series
empirical,194,1,0.0,0.0,-12.745192307692308,-12.745192307692308,-12.745192307692308,-11.645192307692309,-11.645192307692309,-10.545192307692309,-10.545192307692309,-9.44519230769231,-8.345192307692308,-8.345192307692308,-7.245192307692308,-6.145192307692309,-5.045192307692308,-3.945192307692308,-2.845192307692308,-0.6451923076923078,2.6548076923076924,5.954807692307693,16.45980769230769,22.124807692307698,35.76480769230766,47.42480769230769,55.28980769230769,1,1,1,,41.67121538461539,flu,flu_02
conformal,194,1,0.0,0.0,-12.745192307692308,-12.745192307692308,-12.745192307692308,-11.645192307692309,-11.645192307692309,-10.545192307692309,-10.545192307692309,-9.44519230769231,-8.998317307692309,-8.345192307692308,-7.245192307692308,-6.145192307692309,-5.045192307692308,-3.511538461538465,-2.192067307692308,-0.6451923076923078,2.6548076923076924,6.166346153846155,17.81682692307692,23.105288461538457,42.84447115384618,52.103245192307696,57.42820769230771,1,1,1,,42.05132234134616,flu,flu_02
empirical,194,2,2.0,0.0,-13.903846153846153,-13.903846153846153,-13.903846153846153,-12.703846153846154,-12.703846153846154,-11.503846153846153,-11.503846153846153,-10.303846153846154,-9.103846153846154,-9.103846153846154,-7.903846153846153,-6.703846153846154,-5.503846153846154,-4.303846153846154,-3.103846153846154,-0.703846153846154,2.896153846153846,6.496153846153846,17.956153846153843,24.13615384615385,39.016153846153806,51.73615384615383,60.31615384615384,1,1,1,,54.45950769230769,flu,flu_02
conformal,194,2,2.0,0.0,-13.903846153846153,-13.903846153846153,-13.903846153846153,-12.703846153846154,-12.703846153846154,-11.503846153846153,-11.503846153846153,-10.303846153846154,-9.816346153846153,-9.103846153846154,-7.903846153846153,-6.703846153846154,-5.503846153846154,-3.830769230769234,-2.391346153846154,-0.703846153846154,2.896153846153846,6.726923076923078,19.436538461538454,25.205769230769224,46.739423076923096,56.839903846153845,62.64895384615386,1,1,1,,54.87416982692308,flu,flu_02
empirical,194,4,3.0,0.0,-16.221153846153847,-16.221153846153847,-16.221153846153847,-14.821153846153845,-14.821153846153845,-13.421153846153846,-13.421153846153846,-12.021153846153846,-10.621153846153845,-10.621153846153845,-9.221153846153845,-7.8211538461538455,-6.421153846153846,-5.021153846153846,-3.621153846153846,-0.8211538461538463,3.3788461538461534,7.578846153846153,20.948846153846148,28.15884615384616,45.518846153846106,60.35884615384614,70.36884615384615,1,1,1,,66.5360923076923,flu,flu_02
conformal,194,4,3.0,0.0,-16.221153846153847,-16.221153846153847,-16.221153846153847,-14.821153846153845,-14.821153846153845,-13.421153846153846,-13.421153846153846,-12.021153846153846,-11.452403846153846,-10.621153846153845,-9.221153846153845,-7.8211538461538455,-6.421153846153846,-4.469230769230773,-2.7899038461538463,-0.8211538461538463,3.3788461538461534,7.848076923076924,22.67596153846153,29.40673076923076,54.529326923076944,66.31322115384616,73.09044615384617,1,1,1,,67.01986479807692,flu,flu_02
empirical,190,1,21.0,15.0,-101.1346153846154,-101.1346153846154,-101.1346153846154,-101.1346153846154,-101.1346153846154,-99.37461538461538,-89.3096153846154,-84.7446153846154,-82.3796153846154,-78.69461538461539,-71.4346153846154,-68.1346153846154,-61.20461538461538,-46.35461538461539,-29.689615384615387,-8.734615384615392,13.815384615384612,67.60538461538478,173.48038461538448,257.1353846153846,433.1903846153845,625.3328846153846,650.5063846153846,0,1,1,,529.1102321153846,flu,flu_01
conformal,190,1,21.0,15.0,-101.1346153846154,-101.1346153846154,-101.1346153846154,-101.1346153846154,-101.1346153846154,-100.03461538461539,-90.12668269230771,-85.50721153846155,-82.4346153846154,-79.1346153846154,-72.07716346153849,-68.1346153846154,-60.4346153846154,-44.40000000000002,-27.02211538461539,-8.734615384615392,18.7177884615384,84.76538461538462,196.05841346153846,273.12451923076907,555.7187500000003,635.8481971153847,700.6003846153849,0,1,1,,538.4605861778848,flu,flu_01
empirical,190,2,14.0,15.0,-111.6923076923077,-111.6923076923077,-111.6923076923077,-111.6923076923077,-111.6923076923077,-109.77230769230768,-98.79230769230769,-93.8123076923077,-91.2323076923077,-87.21230769230769,-79.29230769230769,-75.6923076923077,-68.13230769230768,-51.9323076923077,-33.75230769230769,-10.892307692307696,13.707692307692303,72.38769230769248,187.88769230769216,279.14769230769235,471.2076923076921,680.8176923076923,708.2796923076922,0,1,1,,535.7111623076923,flu,flu_01
conformal,190,2,14.0,15.0,-111.6923076923077,-111.6923076923077,-111.6923076923077,-111.6923076923077,-111.6923076923077,-110.49230769230769,-99.68365384615386,-94.64423076923076,-91.29230769230769,-87.6923076923077,-79.99326923076924,-75.6923076923077,-67.29230769230769,-49.80000000000001,-30.842307692307692,-10.892307692307696,19.055769230769165,91.1076923076923,212.51826923076922,296.59038461538444,604.8750000000003,692.2889423076923,762.9276923076926,1,1,1,,550.9673177884615,flu,flu_01
empirical,190,4,11.0,15.0,-132.8076923076923,-132.8076923076923,-132.8076923076923,-132.8076923076923,-132.8076923076923,-130.56769230769228,-117.75769230769231,-111.94769230769232,-108.9376923076923,-104.24769230769229,-95.00769230769231,-90.8076923076923,-81.98769230769228,-63.08769230769231,-41.87769230769231,-15.207692307692309,13.492307692307687,81.9523076923079,216.7023076923075,323.1723076923077,547.2423076923075,791.7873076923075,823.8263076923075,1,1,1,,611.9053303846154,flu,flu_01
conformal,190,4,11.0,15.0,-132.8076923076923,-132.8076923076923,-132.8076923076923,-132.8076923076923,-132.8076923076923,-131.40769230769232,-118.79759615384617,-112.91826923076923,-109.00769230769231,-104.8076923076923,-95.82548076923078,-90.8076923076923,-81.00769230769231,-60.60000000000001,-38.48269230769231,-15.207692307692309,19.73173076923069,103.79230769230769,245.43798076923073,343.5221153846152,703.1875000000003,805.1704326923076,887.582307692308,1,1,1,,630.0452040865384,flu,flu_01
empirical,191,1,14.0,18.0,-98.11346153846155,-98.11346153846155,-98.11346153846155,-98.11346153846155,-98.11346153846155,-96.35346153846153,-86.28846153846155,-81.72346153846155,-79.35846153846155,-75.67346153846154,-68.41346153846155,-65.11346153846155,-58.18346153846153,-43.33346153846154,-26.668461538461536,-5.713461538461541,16.836538461538463,70.62653846153863,176.50153846153833,260.1565384615385,436.2115384615384,628.3540384615385,653.5275384615385,1,1,1,,476.830424423077,flu,flu_01
conformal,191,1,14.0,18.0,-98.11346153846155,-98.11346153846155,-98.11346153846155,-98.11346153846155,-98.11346153846155,-97.01346153846154,-87.10552884615386,-82.4860576923077,-79.41346153846155,-76.5471153846154,-69.05600961538464,-65.11346153846155,-57.41346153846155,-41.37884615384617,-24.00096153846154,-5.713461538461541,21.738942307692252,87.78653846153847,199.07956730769232,276.14567307692295,558.7399038461542,638.8693509615385,703.6215384615389,1,1,1,,491.25664387019236,flu,flu_01
empirical,191,2,12.0,18.0,-108.66923076923077,-108.66923076923077,-108.66923076923077,-108.66923076923077,-108.66923076923077,-106.74923076923075,-95.76923076923076,-90.78923076923077,-88.20923076923077,-84.18923076923076,-76.26923076923076,-72.66923076923077,-65.10923076923075,-48.909230769230774,-30.72923076923076,-7.869230769230768,16.730769230769234,75.4107692307694,190.9107692307691,282.1707692307693,474.2307692307691,683.8407692307692,711.3027692307692,1,1,1,,512.8150084615385,flu,flu_01
conformal,191,2,12.0,18.0,-108.66923076923077,-108.66923076923077,-108.66923076923077,-108.66923076923077,-108.66923076923077,-107.46923076923076,-96.66057692307693,-91.62115384615383,-88.26923076923076,-85.1423076923077,-76.97019230769232,-72.66923076923077,-64.26923076923076,-46.77692307692308,-27.819230769230764,-7.869230769230768,22.078846153846094,94.13076923076923,215.54134615384615,299.61346153846137,607.8980769230773,695.3120192307692,765.9507692307695,1,1,1,,528.5527024038461,flu,flu_01
empirical,191,4,15.0,18.0,-129.7807692307692,-129.7807692307692,-129.7807692307692,-129.7807692307692,-129.7807692307692,-127.5407692307692,-114.73076923076923,-108.92076923076924,-105.91076923076922,-101.2207692307692,-91.98076923076923,-87.78076923076922,-78.9607692307692,-60.060769230769225,-38.850769230769224,-12.180769230769226,16.51923076923077,84.97923076923098,219.72923076923058,326.1992307692308,550.2692307692306,794.8142307692307,826.8532307692307,1,1,1,,616.2841765384615,flu,flu_01
conformal,191,4,15.0,18.0,-129.7807692307692,-129.7807692307692,-129.7807692307692,-129.7807692307692,-129.7807692307692,-128.38076923076923,-115.77067307692309,-109.89134615384614,-105.98076923076923,-102.3326923076923,-92.7985576923077,-87.78076923076922,-77.98076923076923,-57.573076923076925,-35.45576923076923,-12.180769230769226,22.758653846153774,106.81923076923077,248.46490384615382,346.54903846153826,706.2144230769235,808.1973557692307,890.6092307692311,1,1,1,,634.6448194711538,flu,flu_01
empirical,192,1,12.0,21.0,-95.12403846153848,-95.12403846153848,-95.12403846153848,-95.12403846153848,-95.12403846153848,-93.36403846153846,-83.29903846153847,-78.73403846153847,-76.36903846153848,-71.80403846153847,-65.42403846153847,-62.124038461538476,-55.194038461538454,-40.34403846153847,-23.67903846153846,-2.7240384615384663,19.825961538461538,73.6159615384617,179.49096153846142,263.1459615384616,439.2009615384615,631.3434615384615,656.5169615384615,1,1,1,,454.0260205769231,flu,flu_01
conformal,192,1,12.0,21.0,-95.12403846153848,-95.12403846153848,-95.12403846153848,-95.12403846153848,-95.12403846153848,-94.02403846153847,-84.11610576923078,-79.49663461538462,-76.42403846153847,-72.89134615384617,-66.06658653846156,-62.124038461538476,-54.42403846153847,-38.389423076923094,-21.011538461538464,-2.7240384615384663,24.728365384615326,90.77596153846154,202.06899038461543,279.13509615384606,561.7293269230772,641.8587740384615,706.6109615384618,1,1,1,,468.5377015625001,flu,flu_01
empirical,192,2,11.0,21.0,-105.68076923076923,-105.68076923076923,-105.68076923076923,-105.68076923076923,-105.68076923076923,-103.76076923076921,-92.78076923076922,-87.80076923076923,-85.22076923076924,-80.24076923076923,-73.28076923076922,-69.68076923076923,-62.12076923076921,-45.92076923076924,-27.740769230769224,-4.880769230769232,19.71923076923077,78.39923076923094,193.89923076923063,285.1592307692308,477.2192307692307,686.8292307692307,714.2912307692307,1,1,1,,494.4829315384615,flu,flu_01
conformal,192,2,11.0,21.0,-105.68076923076923,-105.68076923076923,-105.68076923076923,-105.68076923076923,-105.68076923076923,-104.48076923076923,-93.6721153846154,-88.6326923076923,-85.28076923076922,-81.42692307692309,-73.98173076923078,-69.68076923076923,-61.280769230769224,-43.78846153846155,-24.830769230769228,-4.880769230769232,25.06730769230763,97.11923076923077,218.5298076923077,302.6019230769229,610.8865384615387,698.3004807692307,768.939230769231,1,1,1,,510.31385624999996,flu,flu_01
empirical,192,4,18.0,21.0,-126.79423076923075,-126.79423076923075,-126.79423076923075,-126.79423076923075,-126.79423076923075,-124.55423076923074,-111.74423076923077,-105.93423076923078,-102.92423076923076,-97.11423076923076,-88.99423076923077,-84.79423076923077,-75.97423076923074,-57.074230769230766,-35.864230769230765,-9.194230769230767,19.50576923076923,87.96576923076944,222.71576923076904,329.18576923076927,553.2557692307691,797.8007692307691,829.8397692307691,1,1,1,,615.8967534615384,flu,flu_01
conformal,192,4,18.0,21.0,-126.79423076923075,-126.79423076923075,-126.79423076923075,-126.79423076923075,-126.79423076923075,-125.39423076923077,-112.78413461538463,-106.90480769230768,-102.99423076923077,-98.49807692307692,-89.81201923076924,-84.79423076923077,-74.99423076923077,-54.58653846153847,-32.46923076923077,-9.194230769230767,25.745192307692232,109.80576923076923,251.4514423076923,349.53557692307675,709.2009615384619,811.1838942307692,893.5957692307695,1,1,1,,634.366165625,flu,flu_01
empirical,193,1,11.0,14.0,-102.01826923076923,-102.01826923076923,-102.01826923076923,-102.01826923076923,-102.01826923076923,-100.25826923076924,-90.19326923076923,-86.61826923076923,-83.31826923076923,-80.67826923076923,-72.31826923076923,-69.01826923076923,-62.088269230769214,-47.238269230769234,-30.573269230769228,-9.618269230769226,12.931730769230777,66.72173076923094,172.59673076923067,256.2517307692308,432.30673076923074,624.4492307692308,649.6227307692308,1,1,1,,481.65830903846154,flu,flu_01
conformal,193,1,11.0,14.0,-102.01826923076923,-102.01826923076923,-102.01826923076923,-102.01826923076923,-102.01826923076923,-100.91826923076923,-91.01033653846154,-86.61826923076923,-83.97139423076923,-81.11826923076923,-72.96081730769231,-69.01826923076923,-61.31826923076923,-45.283653846153854,-27.905769230769224,-9.618269230769226,17.834134615384563,83.88173076923078,195.1747596153846,272.24086538461523,554.8350961538466,634.9645432692308,699.7167307692312,1,1,1,,495.8916318509615,flu,flu_01
empirical,193,2,15.0,14.0,-112.5653846153846,-112.5653846153846,-112.5653846153846,-112.5653846153846,-112.5653846153846,-110.64538461538461,-99.66538461538461,-95.7653846153846,-92.16538461538461,-89.2853846153846,-80.16538461538461,-76.5653846153846,-69.00538461538459,-52.80538461538461,-34.625384615384604,-11.765384615384608,12.834615384615393,71.51461538461557,187.01461538461527,278.2746153846154,470.3346153846153,679.9446153846153,707.4066153846153,0,1,1,,546.8380853846154,flu,flu_01
conformal,193,2,15.0,14.0,-112.5653846153846,-112.5653846153846,-112.5653846153846,-112.5653846153846,-112.5653846153846,-111.3653846153846,-100.55673076923077,-95.7653846153846,-92.8778846153846,-89.7653846153846,-80.86634615384614,-76.5653846153846,-68.16538461538461,-50.67307692307692,-31.715384615384608,-11.765384615384608,18.182692307692253,90.2346153846154,211.64519230769227,295.7173076923075,604.0019230769235,691.4158653846154,762.0546153846157,1,1,1,,560.1999620192307,flu,flu_01
empirical,193,4,31.0,14.0,-133.65961538461536,-133.65961538461536,-133.65961538461536,-133.65961538461536,-133.65961538461536,-131.41961538461538,-118.60961538461538,-114.05961538461537,-109.85961538461537,-106.49961538461535,-95.85961538461537,-91.65961538461536,-82.83961538461536,-63.93961538461538,-42.729615384615364,-16.059615384615373,12.640384615384624,81.10038461538483,215.85038461538446,322.3203846153846,546.3903846153845,790.9353846153846,822.9743846153846,0,1,1,,725.0610996153846,flu,flu_01
conformal,193,4,31.0,14.0,-133.65961538461536,-133.65961538461536,-133.65961538461536,-133.65961538461536,-133.65961538461536,-132.25961538461536,-119.64951923076922,-114.05961538461537,-110.69086538461536,-107.05961538461537,-96.67740384615382,-91.65961538461536,-81.85961538461537,-61.45192307692308,-39.334615384615375,-16.059615384615373,18.87980769230763,102.94038461538462,244.58605769230766,342.67019230769205,702.3355769230774,804.3185096153846,886.730384615385,0,1,1,,736.9368146634615,flu,flu_01
empirical,194,1,15.0,12.0,-103.82788461538462,-103.82788461538462,-103.82788461538462,-103.82788461538462,-103.82788461538462,-102.06788461538461,-92.00288461538462,-88.53788461538463,-86.17288461538462,-82.92788461538461,-76.27288461538463,-71.37788461538462,-63.89788461538461,-49.04788461538462,-32.38288461538461,-11.427884615384613,11.122115384615388,64.91211538461556,170.78711538461528,254.44211538461548,430.4971153846153,622.6396153846154,647.8131153846153,0,1,1,,513.4944628846155,flu,flu_01
conformal,194,1,15.0,12.0,-103.82788461538462,-103.82788461538462,-103.82788461538462,-103.82788461538462,-103.82788461538462,-102.72788461538462,-92.81995192307693,-89.30048076923077,-86.88100961538461,-83.36153846153847,-77.6420673076923,-71.92259615384616,-63.127884615384616,-47.093269230769245,-29.715384615384615,-11.427884615384613,16.024519230769176,82.07211538461539,193.36514423076926,270.4312499999999,553.0254807692312,633.1549278846154,697.9071153846157,1,1,1,,524.6947328125,flu,flu_01
empirical,194,2,18.0,12.0,-114.3576923076923,-114.3576923076923,-114.3576923076923,-114.3576923076923,-114.3576923076923,-112.43769230769229,-101.4576923076923,-97.67769230769231,-95.0976923076923,-91.5576923076923,-84.2976923076923,-78.9576923076923,-70.79769230769229,-54.5976923076923,-36.4176923076923,-13.557692307692303,11.042307692307697,69.72230769230788,185.22230769230754,276.48230769230776,468.5423076923076,678.1523076923077,705.6143076923076,0,1,1,,575.1757776923076,flu,flu_01
conformal,194,2,18.0,12.0,-114.3576923076923,-114.3576923076923,-114.3576923076923,-114.3576923076923,-114.3576923076923,-113.1576923076923,-102.34903846153846,-98.50961538461537,-95.8701923076923,-92.03076923076922,-85.79134615384613,-79.55192307692307,-69.9576923076923,-52.46538461538462,-33.5076923076923,-13.557692307692303,16.390384615384555,88.4423076923077,209.85288461538462,293.92499999999984,602.2096153846157,689.6235576923077,760.262307692308,0,1,1,,586.2765966346153,flu,flu_01
empirical,194,4,31.0,12.0,-135.41730769230767,-135.41730769230767,-135.41730769230767,-135.41730769230767,-135.41730769230767,-133.17730769230766,-120.36730769230769,-115.9573076923077,-112.94730769230769,-108.81730769230768,-100.34730769230768,-94.11730769230768,-84.59730769230767,-65.69730769230769,-44.48730769230768,-17.817307692307686,10.882692307692313,79.34269230769252,214.09269230769212,320.5626923076924,544.6326923076922,789.1776923076923,821.2166923076923,0,1,1,,737.0384073076922,flu,flu_01
conformal,194,4,31.0,12.0,-135.41730769230767,-135.41730769230767,-135.41730769230767,-135.41730769230767,-135.41730769230767,-134.01730769230767,-121.40721153846152,-116.92788461538458,-113.84855769230768,-109.36923076923077,-102.08990384615383,-94.81057692307691,-83.61730769230768,-63.20961538461539,-41.092307692307685,-17.817307692307686,17.122115384615316,101.1826923076923,242.8283653846154,340.9124999999998,700.5778846153851,802.5608173076923,884.9726923076927,0,1,1,,749.9893627403846,flu,flu_01
empirical,190,1,4.0,3.0,-90.92307692307693,-90.29057692307693,-89.82307692307694,-88.72307692307693,-87.62307692307694,-86.52307692307693,-85.42307692307693,-84.32307692307693,-82.12307692307694,-77.72307692307693,-76.23807692307693,-74.97307692307693,-69.69307692307692,-60.123076923076944,-44.778076923076924,-24.923076923076927,24.576923076923077,116.0969230769231,159.9869230769231,205.96692307692317,302.1069230769229,410.86942307692266,514.9129230769231,1,1,1,,468.69820615384623,flu,flu_05
conformal,190,1,4.0,3.0,-90.92307692307693,-90.92307692307693,-89.82307692307694,-88.72307692307693,-87.62307692307694,-86.52307692307693,-85.42307692307693,-84.32307692307693,-82.12307692307694,-77.72307692307693,-76.62307692307694,-75.51778846153847,-68.70889423076923,-58.58942307692309,-41.45745192307693,-24.923076923076927,31.11346153846146,122.73076923076927,163.13197115384617,211.5769230769231,330.12572115384626,509.81442307692316,713.5036230769244,1,1,1,,475.39385834615393,flu,flu_05
empirical,190,2,5.0,3.0,-99.46153846153847,-98.77153846153846,-98.26153846153846,-97.06153846153846,-95.86153846153846,-94.66153846153846,-93.46153846153847,-92.26153846153846,-89.86153846153846,-85.06153846153846,-83.44153846153847,-82.06153846153846,-76.30153846153844,-65.86153846153847,-49.12153846153846,-27.461538461538463,26.538461538461537,126.37846153846155,174.25846153846152,224.4184615384616,329.2984615384613,447.948461538461,561.4504615384616,1,1,1,,515.3980430769232,flu,flu_05
conformal,190,2,5.0,3.0,-99.46153846153847,-99.46153846153847,-98.26153846153846,-97.06153846153846,-95.86153846153846,-94.66153846153846,-93.46153846153847,-92.26153846153846,-89.86153846153846,-85.06153846153846,-83.86153846153846,-82.65576923076922,-75.22788461538461,-64.18846153846154,-45.49903846153846,-27.461538461538463,33.66923076923068,133.61538461538464,177.68942307692308,230.53846153846152,359.8644230769231,555.8884615384616,778.094861538463,1,1,1,,522.7023909230769,flu,flu_05
empirical,190,4,3.0,3.0,-116.53846153846153,-115.73346153846153,-115.13846153846153,-113.73846153846154,-112.33846153846153,-110.93846153846154,-109.53846153846153,-108.13846153846154,-105.33846153846153,-99.73846153846154,-97.84846153846155,-96.23846153846154,-89.51846153846152,-77.33846153846156,-57.808461538461536,-32.53846153846154,30.461538461538456,146.94153846153847,202.80153846153843,261.3215384615385,383.6815384615382,522.1065384615379,654.5255384615384,1,1,1,,590.7977169230768,flu,flu_05
conformal,190,4,3.0,3.0,-116.53846153846153,-116.53846153846153,-115.13846153846153,-113.73846153846154,-112.33846153846153,-110.93846153846154,-109.53846153846153,-108.13846153846154,-105.33846153846153,-99.73846153846154,-98.33846153846153,-96.93173076923077,-88.26586538461537,-75.38653846153846,-53.582211538461536,-32.53846153846154,38.780769230769124,155.38461538461542,206.8043269230769,268.46153846153845,419.34182692307695,648.0365384615385,907.27733846154,1,1,1,,599.3194560769231,flu,flu_05
empirical,191,1,5.0,9.0,-84.91250000000001,-84.28,-83.81250000000001,-82.7125,-81.61250000000001,-80.5125,-79.41250000000001,-78.3125,-76.11250000000001,-71.7125,-70.2275,-68.9625,-63.68249999999999,-54.11250000000002,-38.7675,-18.9125,30.587500000000002,122.10750000000003,165.9975,211.97750000000005,308.1174999999998,416.87999999999954,520.9235000000001,1,1,1,,446.15061000000003,flu,flu_05
conformal,191,1,5.0,9.0,-84.91250000000001,-84.91250000000001,-83.81250000000001,-82.7125,-81.61250000000001,-80.5125,-79.41250000000001,-78.3125,-76.11250000000001,-71.7125,-70.61250000000001,-69.50721153846155,-62.69831730769231,-52.578846153846165,-35.446875000000006,-18.9125,37.12403846153839,128.7413461538462,169.14254807692305,217.5875,336.13629807692314,515.825,719.5142000000013,1,1,1,,452.8462621923078,flu,flu_05
empirical,191,2,2.0,9.0,-93.45,-92.75999999999999,-92.25,-91.05,-89.85,-88.64999999999999,-87.45,-86.25,-83.85,-79.05,-77.43,-76.05,-70.28999999999998,-59.85000000000001,-43.10999999999999,-21.45,32.55,132.39000000000001,180.26999999999998,230.43000000000004,335.3099999999997,453.95999999999947,567.462,1,1,1,,474.8461199999999,flu,flu_05
conformal,191,2,2.0,9.0,-93.45,-93.45,-92.25,-91.05,-89.85,-88.64999999999999,-87.45,-86.25,-83.85,-79.05,-77.85,-76.64423076923076,-69.21634615384615,-58.176923076923075,-39.4875,-21.45,39.680769230769144,139.6269230769231,183.70096153846148,236.54999999999998,365.8759615384616,561.9,784.1064000000014,1,1,1,,482.15046784615373,flu,flu_05
empirical,191,4,9.0,9.0,-110.52499999999999,-109.71999999999998,-109.12499999999999,-107.725,-106.32499999999999,-104.925,-103.52499999999999,-102.125,-99.32499999999999,-93.725,-91.83500000000001,-90.225,-83.50499999999998,-71.32500000000002,-51.794999999999995,-26.525,36.474999999999994,152.955,208.81499999999997,267.33500000000004,389.69499999999965,528.1199999999993,660.539,1,1,1,,590.73714,flu,flu_05
conformal,191,4,9.0,9.0,-110.52499999999999,-110.52499999999999,-109.12499999999999,-107.725,-106.32499999999999,-104.925,-103.52499999999999,-102.125,-99.32499999999999,-93.725,-92.32499999999999,-90.91826923076923,-82.25240384615383,-69.37307692307692,-47.568749999999994,-26.525,44.794230769230666,161.39807692307696,212.8177884615384,274.47499999999997,425.35528846153846,654.05,913.2908000000016,1,1,1,,599.2588791538461,flu,flu_05
empirical,192,1,2.0,4.0,-89.775,-89.1425,-88.67500000000001,-87.575,-86.47500000000001,-85.37500000000001,-84.275,-83.285,-80.97500000000001,-76.575,-75.47500000000001,-74.375,-68.54499999999999,-58.97500000000002,-43.63,-23.775000000000002,25.725,117.24500000000003,161.13500000000002,207.11500000000007,303.25499999999977,412.01749999999953,516.061,1,1,1,,455.01311,flu,flu_05
conformal,192,1,2.0,4.0,-89.775,-89.775,-88.67500000000001,-87.575,-86.47500000000001,-85.37500000000001,-84.275,-84.04759615384616,-81.62812500000001,-77.00865384615386,-75.47500000000001,-74.375,-67.5608173076923,-57.44134615384616,-40.309375,-23.775000000000002,32.261538461538386,123.87884615384618,164.28004807692307,212.72500000000002,331.27379807692313,510.96250000000003,714.6517000000014,1,1,1,,461.89399055769235,flu,flu_05
empirical,192,2,3.0,4.0,-98.3,-97.61,-97.1,-95.89999999999999,-94.7,-93.5,-92.3,-91.21999999999998,-88.7,-83.89999999999999,-82.7,-81.5,-75.13999999999999,-64.70000000000002,-47.959999999999994,-26.299999999999997,27.7,127.54000000000002,175.42,225.58000000000004,330.45999999999975,449.10999999999945,562.612,1,1,1,,501.69611999999995,flu,flu_05
conformal,192,2,3.0,4.0,-98.3,-98.3,-97.1,-95.89999999999999,-94.7,-93.5,-92.3,-92.05192307692307,-89.4125,-84.37307692307692,-82.7,-81.5,-74.06634615384614,-63.02692307692308,-44.3375,-26.299999999999997,34.83076923076915,134.7769230769231,178.8509615384615,231.7,361.02596153846156,557.05,779.2564000000013,1,1,1,,509.20253515384616,flu,flu_05
empirical,192,4,9.0,4.0,-115.35,-114.54499999999999,-113.94999999999999,-112.55,-111.14999999999999,-109.74999999999999,-108.35,-107.08999999999999,-104.14999999999999,-98.55,-97.14999999999999,-95.75,-88.32999999999998,-76.15000000000002,-56.61999999999999,-31.349999999999994,31.65,148.13000000000002,203.98999999999998,262.51000000000005,384.86999999999966,523.2949999999994,655.7139999999999,1,1,1,,613.06214,flu,flu_05
conformal,192,4,9.0,4.0,-115.35,-115.35,-113.94999999999999,-112.55,-111.14999999999999,-109.74999999999999,-108.35,-108.06057692307691,-104.98124999999999,-99.10192307692307,-97.14999999999999,-95.75,-87.07740384615383,-74.19807692307693,-52.39375,-31.349999999999994,39.96923076923067,156.57307692307694,207.9927884615384,269.65,420.5302884615385,649.2249999999999,908.4658000000015,1,1,1,,621.8196243461538,flu,flu_05
empirical,193,1,3.0,5.0,-88.66923076923078,-88.03673076923079,-87.56923076923078,-86.46923076923079,-85.36923076923078,-84.26923076923079,-83.16923076923078,-83.16923076923078,-80.91423076923078,-76.34923076923079,-74.36923076923078,-73.26923076923079,-67.43923076923078,-57.869230769230796,-42.524230769230776,-22.66923076923078,26.830769230769224,118.35076923076925,162.24076923076922,208.22076923076932,304.360769230769,413.12326923076876,517.1667692307692,1,1,1,,455.55189846153854,flu,flu_05
conformal,193,1,3.0,5.0,-88.66923076923078,-88.66923076923078,-87.56923076923078,-86.46923076923079,-85.36923076923078,-84.26923076923079,-83.16923076923078,-83.16923076923078,-80.96923076923078,-77.43653846153849,-74.36923076923078,-73.26923076923079,-66.45504807692308,-56.335576923076935,-39.20360576923078,-22.66923076923078,33.367307692307605,124.98461538461541,165.38581730769232,213.83076923076925,332.3795673076923,512.0682692307693,715.7574692307705,1,1,1,,462.25611796153856,flu,flu_05
empirical,193,2,9.0,5.0,-97.18461538461538,-96.49461538461539,-95.9846153846154,-94.78461538461539,-93.58461538461539,-92.38461538461539,-91.18461538461538,-91.18461538461538,-88.72461538461539,-83.74461538461539,-81.58461538461539,-80.38461538461539,-74.02461538461537,-63.584615384615404,-46.84461538461539,-25.18461538461539,28.815384615384605,128.6553846153846,176.5353846153846,226.69538461538468,331.5753846153843,450.22538461538403,563.7273846153845,1,1,1,,524.7838892307692,flu,flu_05
conformal,193,2,9.0,5.0,-97.18461538461538,-97.18461538461538,-95.9846153846154,-94.78461538461539,-93.58461538461539,-92.38461538461539,-91.18461538461538,-91.18461538461538,-88.78461538461539,-84.93076923076924,-81.58461538461539,-80.38461538461539,-72.95096153846153,-61.91153846153847,-43.22211538461539,-25.18461538461539,35.94615384615375,135.8923076923077,179.96634615384613,232.8153846153846,362.14134615384614,558.1653846153846,780.371784615386,1,1,1,,532.0975832307693,flu,flu_05
empirical,193,4,26.0,5.0,-114.21538461538462,-113.41038461538461,-112.81538461538462,-111.41538461538461,-110.01538461538462,-108.61538461538461,-107.21538461538462,-107.21538461538462,-104.34538461538462,-98.53538461538461,-96.01538461538462,-94.61538461538461,-87.1953846153846,-75.01538461538463,-55.48538461538462,-30.21538461538462,32.78461538461538,149.26461538461538,205.12461538461537,263.64461538461546,386.004615384615,524.4296153846146,656.8486153846153,1,1,1,,685.7478707692308,flu,flu_05
